,Fare,distance,passenger_count,year,Month,Date,Hour,Minute,Second
7982,12.1,5.38868058414693,2.0,2010,4,15,22,52,49
7983,9.3,2.321256846524117,1.0,2011,8,17,17,35,5
7984,11.7,2.9816386453632884,3.0,2011,12,11,12,41,0
7985,15.0,3.8407892902137166,1.0,2014,3,28,15,9,0
7986,5.5,0.6480616771337123,1.0,2015,2,14,12,11,14
7987,4.9,0.8252624668140245,1.0,2010,8,30,22,8,0
7988,6.1,1.1473377040079509,2.0,2010,11,7,18,47,0
7989,26.42,15.044147914134419,4.0,2011,8,13,1,33,2
7990,7.5,1.7127216618728367,6.0,2012,12,1,15,36,0
7991,3.5,0.5208203302558793,2.0,2015,6,14,23,30,41
7992,6.9,0.5275766249873874,1.0,2009,6,23,10,9,2
7993,8.0,1.4692120116884555,2.0,2015,1,15,16,49,34
7994,8.5,2.5956454772396733,3.0,2009,1,26,21,21,0
7995,7.3,2.1100103223965,2.0,2010,1,1,14,50,0
7996,10.5,2.4771400293492674,1.0,2010,7,14,10,48,55
7997,21.3,8.450731156121387,5.0,2011,1,4,17,34,0
7998,4.9,1.3421186002558798,2.0,2012,5,19,22,51,4
7999,4.5,0.6424117678348213,1.0,2015,1,30,0,47,36
8000,6.5,1.515183634745504,2.0,2015,3,22,18,37,50
8001,11.7,3.122759253158609,2.0,2009,6,19,14,39,0
8002,24.5,14.226215758393554,1.0,2010,5,7,22,2,0
8003,10.5,2.1751495876131366,1.0,2010,8,20,18,56,0
8004,6.0,1.1280993617893529,2.0,2013,4,2,14,48,46
8005,10.5,1.1326245463969582,1.0,2013,8,29,16,58,27
8006,8.0,2.367771014444204,1.0,2014,8,4,0,2,0
8007,4.5,0.6685375075777036,1.0,2015,5,27,7,23,17
8008,13.7,6.110898232442329,2.0,2009,2,21,16,3,0
8009,3.3,0.5986393065175257,1.0,2010,3,26,16,29,0
8010,6.1,2.044682836856658,1.0,2009,10,11,13,40,0
8011,8.5,2.3165412229554554,5.0,2011,10,21,18,39,0
8012,10.5,3.1198325180820934,2.0,2012,3,9,17,33,0
8013,5.7,1.2002160399707342,2.0,2012,3,14,17,41,17
8014,9.5,1.89987403506706,1.0,2012,11,27,18,18,12
8015,17.0,6.564249732270849,2.0,2012,12,4,22,12,0
8016,8.5,1.054432343983639,3.0,2015,3,30,22,8,44
8017,4.1,0.7656864813675139,1.0,2010,1,3,12,30,46
8018,5.3,1.3683100827656165,1.0,2011,5,5,11,43,11
8019,6.9,3.393344561083112,5.0,2011,7,2,20,19,0
8020,20.0,4.593423923154428,1.0,2014,6,10,18,31,10
8021,57.54,23.44579070036495,2.0,2015,5,3,16,49,52
8022,4.5,1.332074666712718,1.0,2010,12,5,17,26,0
8023,7.7,2.414705821367974,1.0,2011,6,12,21,14,20
8024,7.3,1.7727026580216376,1.0,2009,3,27,10,0,0
8025,2.5,0.00047556201331286086,1.0,2011,5,16,9,15,0
8026,7.7,1.6850940061507822,5.0,2010,10,6,14,40,0
8027,6.5,1.5318622881648511,1.0,2012,11,28,17,57,51
8028,5.5,1.0204139626213256,1.0,2013,4,25,11,55,59
8029,7.0,2.530824751495577,1.0,2013,11,4,16,36,39
8030,16.0,4.057350677273424,1.0,2014,10,28,19,1,0
8031,12.5,4.3131358311730095,1.0,2011,1,17,12,48,8
8032,49.8,21.001839853656914,1.0,2012,3,18,13,25,16
8033,5.3,1.938321193195307,1.0,2012,7,29,13,0,26
8034,10.5,4.361045069376249,1.0,2011,12,18,23,0,42
8035,3.3,0.2418649995525033,5.0,2012,6,26,6,28,0
8036,8.5,1.8633328565911285,4.0,2012,12,1,20,0,48
8037,18.5,5.340401944786691,1.0,2013,4,25,21,26,7
8038,6.0,0.8734578143637425,1.0,2013,11,1,10,38,6
8039,4.0,0.8083573462135628,1.0,2014,5,15,8,51,23
8040,6.0,1.0126701786203716,1.0,2015,1,16,10,56,48
8041,2.9,0.3798115788586008,1.0,2009,4,18,20,44,0
8042,16.1,5.791102196542085,2.0,2010,1,13,18,57,59
8043,5.0,1.094427583643414,1.0,2015,3,28,14,21,8
8044,12.1,4.157488602627212,1.0,2010,7,30,2,39,54
8045,13.3,3.6927901591169134,2.0,2012,2,2,9,4,0
8046,16.9,3.0512480767630983,1.0,2012,2,26,18,31,28
8047,26.9,7.8971729389362215,2.0,2012,4,23,21,35,0
8048,6.5,1.8703346124662568,6.0,2014,7,30,11,8,0
8049,9.3,2.8950838640349925,2.0,2012,1,28,11,43,39
8050,35.3,16.927451103646707,1.0,2012,7,8,16,49,0
8051,4.0,0.8348051358640834,1.0,2013,4,4,8,31,24
8052,14.1,5.629002976836191,1.0,2009,4,18,19,28,26
8053,8.1,1.8736305664025832,1.0,2011,3,21,8,19,31
8054,9.5,2.228293304239888,1.0,2014,2,22,8,44,9
8055,16.0,4.361327194505321,1.0,2014,11,21,14,14,0
8056,4.9,0.8234945705566054,4.0,2009,4,5,17,33,43
8057,5.3,1.036991896208809,2.0,2012,2,22,20,9,2
8058,14.5,3.8215015059493296,1.0,2013,5,10,17,38,0
8059,9.3,0.3628572986799912,1.0,2010,9,16,23,43,0
8060,4.1,0.4961936364172586,1.0,2012,8,11,23,21,40
8061,9.5,2.239747648672933,1.0,2012,9,22,22,49,58
8062,3.5,0.5947972282895763,1.0,2013,3,5,8,6,0
8063,14.0,4.088582101386503,1.0,2013,9,1,22,43,0
8064,5.0,1.3521960185673534,3.0,2013,11,30,23,54,0
8065,6.0,1.144455094316375,1.0,2015,5,5,16,11,26
8066,6.9,0.9946275219357124,1.0,2010,12,12,11,43,16
8067,7.3,1.6386597786864958,1.0,2012,6,2,10,43,42
8068,16.5,4.8887300902643185,1.0,2013,6,17,7,32,22
8069,22.0,5.431994155541339,1.0,2014,7,12,18,28,0
8070,12.1,4.210351392026829,5.0,2009,4,5,3,35,0
8071,3.7,0.5735659204909198,1.0,2010,3,1,13,3,13
8072,8.5,3.5113795405490915,1.0,2011,10,10,5,59,5
8073,57.33,20.99170466445553,4.0,2014,11,7,14,44,49
8074,4.9,0.869381812305271,1.0,2009,4,30,18,8,1
8075,4.5,1.1608678787122595,1.0,2009,2,17,16,55,0
8076,9.3,0.8956743310215888,2.0,2010,9,8,19,36,0
8077,14.5,6.011299272643749,1.0,2011,10,7,1,34,47
8078,6.5,2.5503721751445445,1.0,2012,3,21,17,46,0
8079,11.0,3.820720292209848,1.0,2013,4,7,21,32,45
8080,3.0,0.4772844718426665,2.0,2013,10,31,22,7,0
8081,7.3,2.313601294187961,2.0,2012,2,25,19,19,41
8082,5.5,1.1514481228072104,1.0,2014,5,7,19,52,29
8083,11.7,4.920062292573597,1.0,2009,8,17,20,53,51
8084,5.3,1.732571731970528,2.0,2010,1,11,18,5,0
8085,5.7,1.0903213745550842,1.0,2011,3,12,14,5,0
8086,6.1,1.09262993359238,1.0,2011,8,3,21,44,19
8087,6.0,1.8398824671844052,1.0,2014,9,22,16,36,0
8088,19.5,6.5331235637145015,1.0,2013,3,24,9,1,0
8089,10.0,1.634801027062272,2.0,2014,12,17,22,49,0
8090,4.9,1.3616604045984742,1.0,2010,1,6,13,3,12
8091,6.5,2.673291577880792,1.0,2010,3,2,17,57,58
8092,5.7,1.8465638008048748,1.0,2010,11,29,7,44,23
8093,2.9,1.6300507305444831,1.0,2011,2,21,12,16,33
8094,4.5,0.8518263092153625,2.0,2014,3,7,21,43,36
8095,5.7,1.7556271290866885,2.0,2010,12,8,22,32,13
8096,5.3,1.1158802147726508,1.0,2011,5,9,18,23,2
8097,8.9,2.7193953285091927,2.0,2011,12,18,20,16,35
8098,4.1,0.5534306038135948,1.0,2012,6,25,12,52,0
8099,9.0,3.2282822359237864,1.0,2013,5,30,11,20,0
8100,4.5,0.4551544415860415,1.0,2013,10,17,2,29,8
8101,6.5,1.814139876167096,2.0,2014,12,1,21,21,0
8102,19.5,9.20483037318472,1.0,2014,9,7,20,49,52
8103,11.7,3.7913208989112364,3.0,2011,5,27,15,59,0
8104,41.5,16.27953004536569,5.0,2015,5,3,0,49,41
8105,4.5,0.8931031762447565,1.0,2012,3,22,10,29,20
8106,42.5,14.785050295482938,1.0,2013,4,12,7,40,0
8107,4.5,0.23341457224263976,1.0,2014,1,23,18,12,0
8108,10.0,1.822019261566986,4.0,2014,3,31,14,19,0
8109,4.9,1.366708922300313,1.0,2009,6,9,16,2,0
8110,5.5,0.7966700134236153,1.0,2013,5,30,6,59,8
8111,9.5,1.9764875221230376,1.0,2014,8,20,18,11,0
8112,57.33,19.735455080421442,1.0,2014,12,8,18,53,5
8113,8.7,2.597484454674273,1.0,2009,3,31,19,28,25
8114,5.7,2.683985823799769,1.0,2012,6,11,13,53,0
8115,7.0,1.9021250320091847,1.0,2013,7,25,7,49,44
8116,6.5,0.9323576263512701,1.0,2011,9,12,14,34,22
8117,5.3,1.5952798787097442,1.0,2012,1,2,20,13,54
8118,11.5,0.21080262053600987,1.0,2013,12,11,8,19,52
8119,36.1,17.83682027238073,2.0,2009,9,3,14,37,18
8120,6.5,1.0483250128935904,1.0,2013,2,13,22,36,32
8121,9.5,1.6138646401026118,1.0,2014,8,1,21,1,5
8122,76.0,19.049993651447355,2.0,2010,3,24,14,24,14
8123,6.9,1.9914363856713344,1.0,2010,4,9,12,7,7
8124,6.9,1.813184889062084,5.0,2011,10,21,7,13,0
8125,6.1,2.745423236735204,2.0,2012,7,26,2,23,16
8126,6.0,2.3120476099332947,1.0,2014,4,20,13,59,58
8127,7.5,1.0587585055765063,3.0,2013,1,3,18,40,59
8128,6.0,1.5292924942935526,1.0,2014,2,2,4,50,50
8129,6.9,2.2840012269840604,1.0,2011,5,25,6,1,34
8130,4.9,0.003433809789511061,1.0,2010,6,8,13,34,56
8131,6.9,1.6848151545354952,5.0,2011,7,21,19,21,0
8132,7.5,2.1760850236715643,1.0,2013,12,12,8,28,9
8133,4.9,1.4278554874581075,1.0,2009,1,22,10,19,59
8134,4.0,0.7260411938554941,2.0,2013,9,11,16,41,19
8135,8.5,2.214600948406701,6.0,2015,4,24,12,10,21
8136,6.0,1.2569028271433578,1.0,2013,6,28,0,8,0
8137,14.0,4.690222919380078,1.0,2013,6,28,0,8,0
8138,7.5,2.6573512998338704,1.0,2015,4,26,19,35,44
8139,14.0,4.299091804450606,1.0,2015,6,17,6,21,40
8140,5.3,0.8887801569872661,1.0,2009,6,18,15,59,56
8141,3.3,0.5641551632384961,1.0,2009,7,12,1,5,42
8142,9.5,1.912879404938326,2.0,2012,10,7,20,4,0
8143,13.5,2.893085069626687,1.0,2013,7,8,8,36,0
8144,12.9,3.0524363560025765,1.0,2011,5,2,15,27,0
8145,10.9,4.718059986635437,5.0,2012,6,17,21,51,0
8146,13.5,4.102953069606554,1.0,2014,5,26,22,47,0
8147,4.9,1.3961087750227141,5.0,2009,11,23,21,45,0
8148,52.0,20.322905777458452,1.0,2014,9,15,7,38,15
8149,45.0,19.594260397153512,2.0,2009,3,24,17,39,16
8150,12.9,4.531013936252998,1.0,2011,5,5,23,6,26
8151,8.9,1.5103926462122477,1.0,2012,6,12,13,44,0
8152,10.0,1.749836436739755,1.0,2014,9,13,21,52,5
8153,5.0,1.2974706040390414,2.0,2015,4,11,21,39,16
8154,26.1,7.388499795430807,1.0,2011,4,15,23,53,0
8155,11.0,2.9084684593882884,1.0,2013,3,1,7,55,0
8156,6.0,0.8578775480435799,1.0,2013,7,18,19,18,0
8157,10.5,3.4788312467054183,2.0,2009,2,25,19,9,0
8158,4.9,0.9175012275655016,1.0,2009,12,3,16,7,0
8159,3.3,0.4821337433699856,1.0,2011,6,25,9,15,58
8160,4.1,0.7006853147270079,1.0,2011,11,23,0,57,0
8161,9.5,1.2987019471818213,2.0,2013,7,19,22,9,4
8162,7.0,1.307369635255507,1.0,2014,11,14,19,42,34
8163,8.1,2.9333115510932166,1.0,2009,11,2,12,46,39
8164,6.1,1.6109584639122938,2.0,2011,10,29,22,31,27
8165,8.5,2.2088636378713438,5.0,2013,1,9,19,0,0
8166,5.7,1.81903607569622,1.0,2009,4,22,3,1,44
8167,5.3,1.2538717910639845,1.0,2012,9,3,23,25,0
8168,38.9,10.096302090191006,1.0,2011,4,8,6,22,0
8169,14.0,4.466864937664449,1.0,2015,2,10,19,52,28
8170,6.5,1.2658114579423076,1.0,2009,11,11,21,51,7
8171,10.1,3.10716645676495,1.0,2010,7,14,10,43,21
8172,5.7,1.966266825523278,1.0,2010,12,14,7,29,0
8173,6.0,1.5360722110463645,2.0,2015,2,16,11,3,53
8174,5.3,0.8030328205525937,1.0,2009,7,14,20,10,0
8175,29.0,10.51871120211166,1.0,2015,5,30,1,21,56
8176,10.1,3.0558293618046024,1.0,2009,6,15,22,54,41
8177,7.3,1.9719498206298305,1.0,2009,7,31,15,8,0
8178,12.1,5.345540853415782,2.0,2009,11,10,8,24,0
8179,6.5,1.4205338739102358,1.0,2009,11,23,9,29,5
8180,22.9,6.647125273217159,2.0,2009,12,6,17,4,0
8181,4.5,0.916828041143568,1.0,2010,12,6,7,54,27
8182,8.9,3.2500571396571303,1.0,2011,5,25,20,32,29
8183,4.5,0.3291269062153058,1.0,2011,8,14,0,18,19
8184,10.1,3.1371917215616567,1.0,2012,4,19,10,18,58
8185,4.1,1.0217777515949305,1.0,2011,5,20,23,6,50
8186,5.5,1.3711915261381142,1.0,2013,2,5,20,50,4
8187,9.5,3.000526621941446,1.0,2013,6,17,22,5,0
8188,8.1,1.9364576424333075,1.0,2009,2,12,11,39,56
8189,12.1,6.100047203823704,2.0,2010,11,26,0,49,0
8190,7.0,0.9903271138177272,1.0,2013,9,7,23,55,0
8191,12.5,3.167072672932287,2.0,2014,10,4,16,1,0
8192,5.7,1.1005177330143834,1.0,2009,8,4,22,54,0
8193,4.5,1.5126478316286402,1.0,2009,9,18,7,46,27
8194,7.3,2.656992293371175,5.0,2010,11,18,12,16,0
8195,10.1,3.7740772340926165,1.0,2010,1,7,7,19,35
8196,8.5,3.1144464771288103,3.0,2010,7,3,19,34,0
8197,7.7,0.8452092037726536,5.0,2011,1,29,12,23,23
8198,15.0,5.150182500071752,1.0,2013,5,24,0,32,0
8199,4.0,0.9148795250235586,1.0,2014,8,9,13,46,44
8200,5.7,0.9878224476036398,1.0,2009,3,28,22,0,0
8201,4.5,1.2392485060118539,1.0,2009,6,28,0,26,0
8202,12.5,3.804346097045972,1.0,2014,10,29,22,31,26
8203,5.7,1.2220327631373291,1.0,2011,6,16,9,27,0
8204,5.7,2.6764023623799367,1.0,2011,9,16,22,46,0
8205,19.7,7.187306546794693,1.0,2012,8,19,15,41,15
8206,6.9,1.9754925376863408,5.0,2011,6,3,20,26,0
8207,15.7,5.639770170004663,1.0,2011,8,9,20,43,57
8208,7.5,1.1645257984939843,2.0,2013,4,9,8,53,0
8209,12.5,2.041917794516105,1.0,2014,5,19,13,8,0
8210,10.1,2.290072501129805,1.0,2009,2,13,20,22,0
8211,5.9,0.7175173932597867,1.0,2009,2,20,19,53,36
8212,10.5,2.693033200222,1.0,2010,9,20,10,50,17
8213,8.0,2.2865316768040143,6.0,2013,2,25,18,26,0
8214,6.1,1.0111669750011998,5.0,2010,11,11,18,1,0
8215,5.0,1.570761874674047,1.0,2014,2,16,16,56,42
8216,8.1,1.7976123047540509,1.0,2010,12,28,16,14,0
8217,10.5,2.545678031333153,1.0,2010,2,11,18,14,9
8218,7.3,1.7479605205772442,1.0,2009,5,11,15,57,58
8219,21.7,11.413395033389435,1.0,2010,1,13,21,46,0
8220,6.1,1.954703418146165,1.0,2010,7,29,5,54,0
8221,9.0,2.4012517630499794,1.0,2013,7,31,20,49,0
8222,6.1,1.8965342034936907,1.0,2011,9,19,0,33,39
8223,4.9,1.2217345801825903,2.0,2009,7,2,22,18,51
8224,4.9,0.5555077608583352,2.0,2010,12,2,18,54,0
8225,25.3,8.841338813227997,5.0,2012,2,5,19,48,0
8226,4.9,0.5557779900529617,2.0,2012,2,22,14,53,0
8227,7.0,1.1549015500244737,3.0,2013,5,17,17,22,5
8228,6.5,1.7957127276942766,1.0,2011,5,4,6,44,0
8229,33.3,13.043529148282627,3.0,2009,5,31,3,19,42
8230,6.9,1.862870396551065,1.0,2009,11,6,6,53,49
8231,8.1,1.2191905139441976,1.0,2011,9,15,14,0,37
8232,10.9,2.7133926932164,3.0,2011,11,10,21,52,23
8233,12.0,1.7260769398632911,1.0,2013,12,19,16,15,0
8234,12.5,2.956933583924452,2.0,2015,2,7,21,34,27
8235,5.0,0.9996250955055441,1.0,2015,6,5,7,34,3
8236,8.5,2.2828918516551084,1.0,2012,11,29,18,59,1
8237,6.0,1.489441669414421,6.0,2015,6,15,12,11,35
8238,5.3,1.330241372494735,1.0,2009,8,16,14,27,0
8239,6.0,1.4664606077392344,2.0,2013,9,2,0,22,52
8240,7.5,2.189751461570431,1.0,2013,10,21,19,50,0
8241,16.5,5.142923757273099,5.0,2014,11,21,10,21,0
8242,6.1,1.8620168821166336,1.0,2010,3,13,16,46,43
8243,12.1,4.207143970733841,5.0,2011,3,24,14,59,0
8244,8.9,3.648528180508816,5.0,2011,9,10,6,42,0
8245,7.7,2.0642686903243,1.0,2012,1,25,8,27,0
8246,12.0,2.151820895983364,5.0,2013,4,6,21,36,0
8247,6.0,1.7713516996864798,1.0,2013,11,22,19,4,0
8248,22.0,8.961367389832406,1.0,2015,4,8,2,2,59
8249,16.2,6.210038173994068,2.0,2009,4,8,21,21,57
8250,6.1,1.9233265101383392,2.0,2009,4,21,19,22,0
8251,4.1,0.6293596570849275,1.0,2009,7,28,12,57,39
8252,6.1,1.3798485232053344,1.0,2009,7,28,12,47,36
8253,4.9,0.9671096543098212,1.0,2010,1,3,22,35,0
8254,14.0,3.5574245106831155,1.0,2014,4,8,21,23,35
8255,49.8,21.44738816787595,3.0,2011,8,6,16,21,3
8256,32.83,8.499369506302905,1.0,2014,12,21,20,28,18
8257,24.5,7.710597617400756,1.0,2015,3,20,22,17,48
8258,11.3,3.209705819195469,1.0,2010,4,18,19,6,30
8259,11.3,3.679904849152084,1.0,2010,5,23,20,6,37
8260,4.1,0.4798489879470081,1.0,2009,6,2,7,15,29
8261,8.0,0.7302567211853184,1.0,2013,5,23,9,48,0
8262,22.5,5.982473425983248,4.0,2013,10,4,17,34,45
8263,6.5,1.3062311785285714,1.0,2009,8,7,8,32,49
8264,5.3,0.9971096026328332,1.0,2010,3,13,21,59,0
8265,15.5,2.646456342517018,1.0,2013,5,2,15,16,1
8266,10.0,3.2935959881475663,1.0,2014,7,28,16,59,5
8267,9.3,2.756751294624943,1.0,2009,8,15,17,51,42
8268,4.5,0.9832864263551288,1.0,2010,10,13,23,21,0
8269,16.9,6.138671395540732,1.0,2011,6,5,12,11,0
8270,4.9,0.8665050646492553,1.0,2009,2,3,15,13,0
8271,4.1,0.993586535411246,1.0,2010,3,23,22,36,19
8272,9.5,0.6169620927336152,1.0,2013,9,24,11,8,30
8273,8.5,1.5718289386554365,1.0,2014,11,3,20,18,28
8274,9.0,2.8062141636372644,1.0,2013,6,1,9,14,0
8275,5.0,0.9109383347071024,3.0,2014,6,25,22,29,0
8276,6.1,1.5260413648425388,1.0,2010,8,19,7,16,30
8277,11.0,2.3272792325180482,1.0,2015,4,3,17,37,48
8278,3.7,1.0443124010841645,5.0,2009,5,20,19,21,0
8279,9.5,2.492481676526918,2.0,2013,10,19,21,48,0
8280,34.83,9.360980317008199,1.0,2014,4,13,23,51,16
8281,5.0,0.9330422255597798,2.0,2014,10,20,21,30,0
8282,28.25,10.329294555879962,1.0,2009,5,21,18,31,8
8283,4.1,0.6875545128187159,1.0,2010,12,6,0,5,3
8284,3.7,0.9744330111726508,1.0,2010,5,6,20,38,38
8285,25.0,10.732165948488607,1.0,2012,4,26,1,46,58
8286,8.1,3.62064955462992,5.0,2012,7,3,17,15,0
8287,4.5,1.0239923459555005,2.0,2012,7,16,22,29,0
8288,45.5,11.01523324975069,1.0,2012,9,5,10,32,0
8289,17.0,6.709859551078421,1.0,2013,12,24,10,22,0
8290,37.5,14.870897835061676,2.0,2012,12,18,14,46,37
8291,4.5,0.4441095038262078,2.0,2013,4,13,13,52,0
8292,5.5,1.0134019672178618,1.0,2014,7,14,7,10,0
8293,7.1,2.2460632190081946,1.0,2009,3,31,19,19,12
8294,7.3,1.7186916415344629,6.0,2010,1,29,18,51,0
8295,15.7,8.373370529883944,1.0,2010,2,6,7,28,57
8296,9.7,2.517293780516852,4.0,2012,8,17,14,6,0
8297,21.5,6.736869141509879,1.0,2014,4,24,12,59,49
8298,24.0,7.415809072700031,5.0,2015,2,26,16,59,49
8299,2.5,5.488023148476716,1.0,2010,6,25,17,43,0
8300,5.3,1.8895752828861583,1.0,2012,8,9,9,43,0
8301,11.0,3.1254632566171656,1.0,2013,1,20,9,39,53
8302,6.0,1.111263273434856,1.0,2014,5,12,22,53,42
8303,7.0,2.193819515477288,1.0,2015,2,7,8,51,28
8304,54.61,20.550637565449247,1.0,2009,12,20,8,37,12
8305,3.3,0.4122122930789389,2.0,2011,2,11,17,29,50
8306,3.7,0.4401506994017473,1.0,2011,5,16,18,56,0
8307,7.0,1.475753454012542,1.0,2014,2,17,11,2,0
8308,6.5,1.5457152789143305,1.0,2009,4,26,1,31,7
8309,7.7,2.314701338826577,1.0,2010,4,27,20,23,13
8310,12.0,3.1189882842107246,2.0,2014,9,1,21,8,0
8311,7.0,1.5455243425724043,2.0,2015,6,22,23,5,19
8312,6.9,1.7113829713876905,1.0,2010,8,6,22,22,33
8313,7.3,2.8338686307283534,1.0,2011,11,28,22,54,0
8314,38.8,9.465314893062882,1.0,2012,9,23,14,9,56
8315,8.5,2.0422565781038453,1.0,2012,12,21,9,25,0
8316,29.0,11.13533571903146,1.0,2015,6,25,21,35,23
8317,7.3,2.909361969882553,1.0,2009,5,22,14,21,0
8318,8.5,2.2453860791409377,1.0,2010,3,14,21,16,0
8319,4.5,0.5999271900375811,1.0,2012,1,21,20,34,24
8320,5.7,1.4924152614688486,1.0,2012,5,16,19,48,15
8321,9.0,2.8090934602110638,1.0,2015,2,28,1,13,21
8322,25.7,6.959221887539277,1.0,2011,3,29,7,31,0
8323,12.5,3.4006381994762007,1.0,2011,12,3,3,21,0
8324,13.5,4.406301796362879,1.0,2012,11,16,22,9,17
8325,18.5,4.853616878439858,1.0,2013,2,22,11,49,39
8326,16.5,7.012908999501862,4.0,2010,3,28,14,34,0
8327,11.3,1.9558279749967105,2.0,2012,7,24,12,4,0
8328,24.0,10.236837536297902,1.0,2013,1,8,1,39,15
8329,4.0,0.6156928383481031,1.0,2014,6,10,9,33,0
8330,6.5,1.8660203649229148,1.0,2012,6,25,18,0,0
8331,8.0,1.7067104300339622,1.0,2012,11,27,8,55,6
8332,5.0,0.7339613385670908,1.0,2013,3,15,23,52,0
8333,6.5,0.9460217320528964,1.0,2013,10,26,11,3,29
8334,57.54,18.3230031942911,1.0,2015,6,12,16,36,52
8335,8.1,1.9613684289600581,1.0,2011,5,24,13,46,23
8336,14.0,2.8018389763251585,2.0,2014,2,25,13,38,0
8337,7.0,1.5644795526468809,1.0,2014,7,7,6,48,15
8338,6.0,1.2190712082357609,1.0,2014,8,1,15,11,0
8339,4.9,1.019039362138891,1.0,2009,5,10,16,5,34
8340,8.5,1.9335162649675008,1.0,2010,1,13,18,10,0
8341,4.9,1.7117289081588,1.0,2010,6,19,19,52,34
8342,12.1,3.708106360700557,1.0,2011,2,11,18,56,0
8343,5.3,0.8609882202650342,1.0,2011,10,22,18,10,0
8344,4.1,0.6510273902209462,1.0,2009,10,30,20,33,0
8345,6.0,1.2575670970201027,1.0,2014,2,6,14,0,49
8346,2.5,0.002172812488110139,1.0,2011,3,24,23,55,2
8347,8.5,1.557647606378979,1.0,2015,2,2,18,23,11
8348,6.9,1.476278981181672,1.0,2012,4,14,20,3,0
8349,6.0,1.2939568864297046,3.0,2013,4,6,16,39,47
8350,8.1,1.1536277008202167,1.0,2009,6,16,18,41,0
8351,11.5,4.354138595249576,1.0,2014,1,24,8,4,6
8352,5.3,1.4356958625494218,1.0,2009,9,3,9,20,10
8353,2.5,0.0022315823238697953,1.0,2011,10,7,1,45,52
8354,18.5,5.025026852430642,1.0,2012,9,25,22,30,0
8355,13.3,3.4101065891175035,1.0,2010,5,25,9,26,45
8356,8.1,2.5300912273150606,1.0,2011,5,20,0,11,11
8357,4.1,1.1628801288169692,1.0,2011,9,16,14,54,51
8358,4.5,0.9800754478771428,2.0,2013,4,7,11,47,12
8359,13.0,3.5918637982333834,1.0,2014,2,19,21,3,10
8360,7.7,1.182019158028753,3.0,2010,9,11,19,40,0
8361,8.5,3.1248455984229286,5.0,2011,5,30,16,22,0
8362,4.5,0.6318878887454547,5.0,2014,1,31,21,12,0
8363,12.5,2.842527290520578,5.0,2014,4,21,17,25,0
8364,12.1,4.697349320088957,1.0,2010,7,10,11,18,15
8365,8.1,2.911223007762953,1.0,2011,5,10,7,5,0
8366,16.5,9.61675701960416,1.0,2009,3,3,11,13,0
8367,12.1,3.962713769905601,1.0,2010,12,21,17,20,41
8368,7.5,1.2090850200495675,1.0,2015,3,30,12,27,22
8369,5.5,0.3758993665405545,1.0,2015,6,8,11,23,55
8370,3.3,0.61648317637752,5.0,2011,1,7,14,44,0
8371,5.3,1.0155788587399859,1.0,2012,7,5,12,51,21
8372,15.5,1.609828226673304,1.0,2012,11,27,13,40,0
8373,11.5,4.162977112091126,1.0,2012,12,11,5,59,56
8374,12.0,4.808232849562744,1.0,2013,2,20,2,1,3
8375,12.0,3.378222099217375,2.0,2013,8,28,8,55,0
8376,8.0,1.5735736130317943,1.0,2013,10,18,18,56,52
8377,7.7,1.9544932257480925,1.0,2009,3,14,10,52,27
8378,20.0,7.9803027008853515,1.0,2012,12,10,22,28,0
8379,4.0,1.1360979625923713,2.0,2013,10,10,19,7,57
8380,6.0,1.8854247399152,1.0,2013,11,4,12,40,0
8381,14.0,1.6320254406839971,3.0,2014,1,30,13,8,0
8382,7.0,2.1485095258942493,2.0,2014,8,29,22,24,53
8383,15.0,1.5620685861035757,1.0,2013,5,18,13,58,0
8384,16.0,6.0200470537914565,1.0,2014,5,25,8,49,58
8385,10.5,4.431873790705616,3.0,2012,3,10,22,48,32
8386,11.3,4.480940542464343,1.0,2012,8,29,1,6,43
8387,16.5,4.6111320265542455,1.0,2013,6,19,14,24,40
8388,4.0,0.7771349767742938,1.0,2014,11,21,22,16,0
8389,6.9,1.4216437716867647,1.0,2009,7,23,9,0,4
8390,26.9,13.875309549999852,1.0,2010,5,31,1,1,34
8391,4.5,1.314915697455492,1.0,2010,6,15,7,18,0
8392,10.9,3.3681936330788105,1.0,2012,1,5,19,24,0
8393,18.5,8.67605336504784,1.0,2010,10,12,16,14,0
8394,8.0,2.2801411933894955,4.0,2013,7,2,12,53,3
8395,7.5,2.1899250389655616,2.0,2015,5,24,23,26,30
8396,8.9,3.7849624327680633,1.0,2010,7,3,9,0,21
8397,12.5,1.6710845445693636,1.0,2014,3,7,11,53,47
8398,4.0,0.6333614123572237,2.0,2015,2,6,2,31,18
8399,49.15,20.187201145878227,1.0,2009,6,25,14,48,4
8400,6.1,0.8433615042421737,5.0,2011,9,16,7,26,0
8401,6.0,1.8600488387063683,1.0,2013,2,2,7,35,56
8402,23.0,2.66118551362169,1.0,2013,6,27,19,11,0
8403,7.5,1.4690266746667715,1.0,2014,4,9,17,27,11
8404,7.5,2.7522129459122557,1.0,2014,12,12,6,23,20
8405,7.0,1.4160886197494158,1.0,2015,4,29,15,40,27
8406,8.1,2.2028942852688447,3.0,2012,1,13,13,47,57
8407,5.0,0.8026430050080579,1.0,2013,3,29,9,43,1
8408,7.5,2.4626438243495667,1.0,2013,4,26,23,3,9
8409,30.0,10.099972054021274,1.0,2014,10,11,23,53,41
